Sample	SAMP000	SAMP001	SAMP002	SAMP003	SAMP004	SAMP005	SAMP006	SAMP007	SAMP008	SAMP009	SAMP010	SAMP011	SAMP012	SAMP013	SAMP014	SAMP015	SAMP016	SAMP017	SAMP018	SAMP019	SAMP020	SAMP021	SAMP022	SAMP023	SAMP024	SAMP025	SAMP026	SAMP027	SAMP028	SAMP029	SAMP030	SAMP031	SAMP032	SAMP033	SAMP034	SAMP035	SAMP036	SAMP037	SAMP038	SAMP039	SAMP040	SAMP041	SAMP042	SAMP043	SAMP044	SAMP045	SAMP046	SAMP047	SAMP048	SAMP049	SAMP100	SAMP101	SAMP102	SAMP103	SAMP104	SAMP105	SAMP106	SAMP107	SAMP108	SAMP109	SAMP110	SAMP111	SAMP112	SAMP113	SAMP114	SAMP115	SAMP116	SAMP117	SAMP118	SAMP119	SAMP120	SAMP121	SAMP122	SAMP123	SAMP124	SAMP125	SAMP126	SAMP127	SAMP128	SAMP129	SAMP130	SAMP131	SAMP132	SAMP133	SAMP134	SAMP135	SAMP136	SAMP137	SAMP138	SAMP139	SAMP140	SAMP141	SAMP142	SAMP143	SAMP144	SAMP145	SAMP146	SAMP147	SAMP148	SAMP149
FEAT0300	642.582	436.44	500.682	201.788	758.233	130.47	50.973	417.282	376.425	437.255	440.505	846.662	133.956	121.797	579.929	770.45	639.289	165.177	749.549	476.046	77.672	795.371	390.798	183.846	412.602	29.826	420.573	618.342	93.602	17.892	375.227	99.988	638.1	836.262	34.128	449.096	652.45	187.38	432.81	598.087	457.316	258.902	267.873	431.818	279.674	841.678	704.811	713.305	605.217	674.208	219.447	645.976	673.842	6.677	348.966	210.227	597.707	86.705	280.848	779.149	548.898	744.083	693.702	750.999	748.542	759.292	714.022	608.408	72.875	210.165	421.595	579.053	688.077	15.851	492.142	385.291	560.852	289.654	763.961	14.686	693.996	533.188	58.212	749.041	534.91	593.289	701.548	91.135	732.778	20.369	682.474	511.117	11.946	259.345	819.681	185.191	636.566	8.427	503.063	629.874
FEAT0301	1116.822	1330.124	1671.003	1455.536	1472.447	1411.743	1876.388	1001.863	1734.557	1419.805	643.8	1362.48	1116.606	1072.729	1185.052	1401.281	54.996	1897.953	1049.225	1142.431	1517.92	1574.821	1455.702	1627.075	1535.936	2169.594	1656.03	2255.931	1438.886	1528.075	945.101	1242.886	1018.279	1286.38	1204.496	2077.637	1046.389	1951.072	1208.422	1215.439	1308.242	1758.006	1079.571	2601.519	1522.774	2124.649	1260.654	1717.377	1452.391	2166.658	1552.766	668.742	1851.29	2388.304	1084.845	934.312	1075.966	1457.991	1196.573	895.964	1054.136	1294.097	729.468	2617.039	2033.942	182.522	811.611	1985.037	1223.139	1811.133	1651.609	1095.284	1778.916	1052.142	1470.722	1170.669	892.866	1258.307	1685.982	2210.083	1191.054	415.618	1110.148	1461.085	518.788	489.295	2188.865	1913.765	1926.448	307	861.636	681.409	1792.897	1272.779	754.672	1224.344	1035.128	574.496	2171.221	186.969
FEAT0302	585.177	131.463	267.849	218.042	401.534	435.182	458.631	314.957	656.806	180.12	517.231	203.097	483.98	383.979	332.199	485.782	346.391	504.022	524.13	320.372	201.401	402.114	403.096	530.252	296.184	519.181	357.645	422.872	171.188	343.693	410.742	353.582	483.688	453.077	537.733	547.385	596.052	537.297	481.851	500.037	373.86	269.978	64.166	221.421	490.919	78.005	216.867	319.857	363.906	439.571	237.003	244.319	162.25	349.524	289.409	462.825	13.521	285.754	215.448	589.737	513.595	522.595	349.25	432.182	332.812	316.473	361.847	590.846	309.505	341.099	499.846	156.526	594.892	191.398	405.316	586.127	462.622	311.519	288.562	510.063	575.166	344.926	449.486	426.671	592.915	498.099	709.986	307.83	256.795	305.552	161.642	190.81	507.626	479.34	145.625	340.012	310.155	98.739	202.765	404.967
FEAT0303	2117.853	1756.699	1013.665	907.504	1146.96	1543.252	2044.689	1800.784	2858.705	1668.056	1491.131	2928.654	828.766	2035.353	1575.76	2266.121	2446.662	1659.407	489.053	2024.293	1112.6	3151.469	1075.828	2762.291	863.431	1910.197	1323.697	2349.162	2238.636	1581.633	2262.996	1405.214	2269.122	397.002	1278.737	1929.661	593.77	1230.245	927.57	1194.425	1901.78	2829.435	750.21	2188.821	1221.099	2642.327	1047.144	1441.873	3039.471	791.281	3420.292	796.153	2190.999	2071.553	712.465	1895.559	672.811	1210.264	2733.576	2036.399	845.204	1337.076	2600.508	1701.394	1559.539	1802.702	2188.373	1467.472	1594.547	1919.249	1672.476	1192.294	2163.435	2341.408	581.588	1895.649	2623.588	1191.201	272.282	2778.847	1327.624	734.606	2928.259	1088.393	389.334	684.384	1397.052	1826.9	1357.624	2507.26	1827.306	2544.696	1495.028	938.352	793.328	1083.551	1037.185	2647.874	2264.071	1415.743
FEAT0304	1791.548	1881.458	1273.696	2365.424	1149.972	1688.505	787.162	1399.129	848.31	1375.808	1561.342	1585.036	2483.129	2342.907	1044.217	1372.75	527.831	2673.892	1333.332	1424.836	1850.954	1765.626	984.092	2325.596	1482.816	1430.376	922.92	1155.055	1765.116	996.001	1456.903	1527.909	1677.517	2401.018	1820.371	1668.649	882.097	1820.119	1925.389	1904.853	1279.048	618.977	1159.064	2498.961	1496.349	2740.846	2012.829	1735.056	616.402	732.742	1265.41	1893.317	2034.207	1707.228	2121.023	51.504	1262.855	503.317	1483.579	1645.674	1778.89	2132.18	2064.078	1609.186	2220.025	1506.221	1026.94	1438.01	1358.359	1624.844	1197.054	2762.465	1133.712	611.885	1297.268	1961.173	1656.028	1925.979	1688.76	1284.061	1973.571	860.903	840.243	1811.662	966.131	1135.302	1344.332	1850.255	2401.107	1173.534	935.574	1662.229	2227.934	1978.348	1359.693	973.68	1414.167	2635.798	967.625	1692.537
FEAT0305	326.15	470.4	678.94	191.671	589.05	86.224	747.547	889.543	54.069	291.683	564.338	209.17	1200.611	1153.278	998.5	446.775	39.753	1086.766	1207.761	631.937	491.972	1142.228	782.677	517.871	627.203	970.601	368.849	259.788	660.177	1211.065	246.006	277.33	735.301	891.634	901.648	221.621	815.093	264.838	421.703	474.881	1042.156	1064.06	745.065	1096.229	165.485	84.727	997.129	274.908	682.364	568.136	1042.378	982.546	386.98	53.967	1124.476	988.887	244.832	872.729	797.121	601.615	349.087	1001.683	571.768	571.535	475.782	930.239	478.241	337.606	1159.427	151.493	1250.645	981.762	1180.758	369.176	676.841	493.899	491.625	394.734	780.942	576.041	1237.583	1244.477	232.427	752.854	1138.874	312.323	588.242	473.681	1193.497	1020.419	370.08	621.246	1216.781	1035.225	196.64	250.643	706.251	537.018	993.822	598.78
FEAT0306	1229.871	846.98	784.335	155.2	588.625	708.582	42.656	815.468	537.153	1115.206	1138.595	1279.091	1558.333	314.81	610.309	1415.603	1452.77	949.344	1596.038	737.615	863.447	1493.899	464.817	1605.28	182.031	110.553	421.798	1192.264	450.161	486.674	355.74	22.3	1314.721	1202.781	205.16	751.165	1255.779	1092.139	1541.45	726.309	824.123	1474.756	240.058	1080.23	1124.49	1285.669	78.521	1165.418	661.949	592.767	1412.002	1017.859	211.844	1050.788	1551.073	81.806	1163.82	1410.231	475.329	1278.257	536.018	1535.493	1283.867	639.965	1333.495	89.203	441.361	339.729	477.993	587.052	255.834	1547.634	737.94	1446.816	1565.412	762.315	282.8	103.996	628.281	1446.924	137.38	1491.358	1605.282	213.179	758.65	403.359	1438.23	145.693	1572.954	853.204	1479.55	1242.446	1092.828	146.04	896.542	762.241	663.845	1597.419	1205.618	803.241
FEAT0307	1391.866	1258.793	729.481	1300.35	916.956	1358.584	1009.531	994.033	1574.18	1220.773	270.521	708.691	1124.144	626.242	843.529	823.789	1452.577	779.367	1076.245	1102.087	1201.921	553.459	1051.516	593.354	583.324	1127.086	796.118	548.17	903.182	301.779	1209.279	577.864	1082.369	627.795	1368.644	1111.351	532.826	730.434	862.524	982.492	1124.937	1084.933	902.15	874.002	1203.069	640.375	1090.608	1659.463	912.28	998.254	879.831	1399.432	533.419	1101.549	991.074	1231.746	1013.587	1308.055	1411.792	762.214	1053.986	914.583	903.206	1133.794	932.745	1099.5	1093.379	858.352	951.304	1666.696	1298.606	134.518	621.025	420.499	1292.232	745.824	1290.349	757.292	462.001	741.696	803.728	659.784	794.256	1444.85	1406.476	1106.007	569.458	470.176	1100.227	1089.211	1198.983	1068.788	765.185	1356.319	834.212	1325.479	555.94	1555.647	1154.16	1163.704
FEAT0308	186.944	509.666	396.587	85.117	415.773	399.463	343.343	332.091	332.343	398.564	558.07	423.346	121.405	470.364	340.129	519.26	248.013	137.871	268.635	34.976	243.671	423.824	490.04	263.503	219.772	274.823	541.127	540.465	162.819	345.345	456.261	292.803	276.07	443.181	157.375	260.491	144.47	269.237	155.847	401.423	322.154	490.845	287.032	284.687	307.217	435.36	505.21	582.767	347.734	419.285	579.466	448.209	356.505	525.382	362.143	344.315	491.612	210.499	194.442	403.679	322.931	413.168	426.546	494.114	227.204	461.035	469.151	426.513	401.481	127.636	228.994	179.182	394.016	349.854	212.771	289.143	402.731	414.428	384.48	496.583	170.965	215.538	367.655	483.625	204.172	326.93	431.028	415.337	646.338	331.737	305.337	168.499	389.036	379.079	433.117	435.592	373.68	323.303	293.049	246.246
FEAT0309	1529.649	1464.567	1080.976	680.741	1577.476	1662.295	2191.016	187.105	424.324	2149.894	684.425	2013.347	258.515	1749.103	1038.539	1044.327	1699.355	1483.226	696.181	1973.544	991.765	974.255	914.722	1577.696	964.309	621.673	1276.822	894.654	238.683	2175.219	371.656	1827.857	645.123	180.965	425.165	912.045	497.077	1901.94	778.549	844.331	1997.39	2151.925	1890.367	1700.459	276.956	2094.273	1247.883	1963.138	1744.005	975.998	1530.828	1514.839	666.746	1309.314	257.18	1275.272	1186.635	154.872	1017.697	2056.678	1748.562	715.913	2069.305	985.189	232.875	1184.098	1430.805	136.186	950.25	1466.566	1751.83	755.073	1511.333	1024.209	1727.95	1213.19	742.867	567.748	1795.288	2180.761	1287.894	335.518	479.973	2063.011	597.355	972.269	469.758	1644.384	1978.911	1163.112	38.952	348.341	801.673	851.791	32.046	646.283	2107.453	997.78	1070.406	882.292
FEAT0310	1144.527	959.773	599.387	592.995	1002.909	575.228	273.041	583.017	565.319	676.078	829.498	780.831	452.757	1079.213	621.303	805.885	829.615	403.95	510.384	460.655	504.406	415.291	222.388	698.893	614.526	545.551	583.358	858.504	439.124	752.727	921.191	868.545	252.231	1075.435	825.67	827.761	1087.944	319.84	960.331	1138.957	1018.527	1052.992	630.398	469.185	1279.873	132.935	603.291	674.515	918.36	1011.208	941.02	1058.032	1279.877	335.257	524.447	586.226	25.941	721.04	770.032	834.503	1303.992	469.27	453.6	315.609	291.056	956.331	1172.714	1070.682	759.271	743.985	758.131	1105.696	822.769	1044.409	864.249	767.907	606.641	422.005	826.763	780.871	983.888	476.458	759.045	361.146	429.277	945.612	219.197	365.292	453.734	1137.666	977.595	1035.584	725.88	544.145	943.375	681.207	1017.313	559.84	347.164	453.929
FEAT0311	916.437	1429.156	845.238	1034.824	888.156	1209.919	750.918	929.086	1145.688	858.201	219.674	1392.946	1560.502	1174.993	170.728	1155.484	1117.537	1044.927	1041.202	548.005	880.056	667.335	555.883	441.548	726.086	931.068	907.294	634.686	1109.998	810.328	1158.223	480.703	1499.004	1460.199	1016.315	759.064	703.764	1189.892	741.914	801.497	2025.402	1742.206	856.507	277.123	1124.645	1103.856	1416.344	450.582	932.763	555.834	718.273	444.255	705.653	434.39	951.704	1142.926	1068.707	1338.155	290.611	284.61	753.147	1719.769	981.402	1142.535	1154.243	1415.693	1337.276	39.589	1169.397	856.51	1563.785	487.737	500.058	702.481	816.183	1213.055	1497.832	1381.423	961.517	1243.405	889.409	595.552	1762.885	217.245	1880.796	1128.063	755.644	805.058	2154.772	1171.125	1088.316	1068.825	1094.869	1072.329	1188.161	489.894	1654.744	1068.322	606.779	1298.785
FEAT0312	303.636	691.335	479.094	193.225	482.059	946.916	928.099	1292.025	492.128	780.86	1123.327	616.777	1252.682	1007.983	1386.959	223.912	131.411	122.747	147.881	1458.04	1174.486	792.217	449.732	656.001	307.763	402.089	995.254	1186.245	525.352	334.106	1438.691	526.861	363.437	472.061	726.242	1398.367	392.85	864.146	1404.227	729.862	495.412	562.704	1165.353	854.05	1117.713	1248.242	790.704	348.784	1166.024	1060.236	311.143	206.964	256.075	836.367	1552.264	71.745	1028.049	1423.821	750.503	699.791	122.397	613.742	898.459	246.08	656.755	306.755	876.105	1347.09	1399.083	1355.604	429.384	631.932	1069.203	1271.522	1022.544	737.974	688.41	399.377	1327.154	376.799	233.398	1239.595	1111.931	643.385	408.133	1251.39	1464.176	1396.373	131.903	474.908	1078.103	451.527	745.816	1084.022	192.511	1143.399	749.764	940.454	1554.34	132.312
FEAT0313	1616.758	435.185	1884.527	845.72	1174.087	1291.955	661.889	1582.706	576.897	1059.175	398.96	1611.905	999.652	1111.388	1156.106	1338.752	910.422	1892.642	603.255	334.128	1140.372	1178.851	534.841	573.435	580.34	1004.698	411.36	919.503	618.959	1381.444	665.168	1121.047	1047.632	784.274	850.976	1427.91	1685.02	1004.272	1068.817	888.801	1283.796	1908.579	636.902	1577.955	1005.195	1147.634	1420.037	523.314	252.97	1386.384	466.625	445.583	578.351	1185.539	891.143	921.127	1192.991	1101.144	1143.366	950.467	1685.704	637.064	1224.669	874.664	948.054	381.211	763.46	798.627	1678.848	1202.131	1363.031	1345.922	1191.022	551.078	1207.4	609.866	977.248	760.907	1064.037	889.476	1496.545	1183.573	1207.909	1328.155	885.133	209.992	1419.337	1440.848	1239.267	873.144	758.318	711.878	881.725	916.183	1137.326	1035.864	1226.628	731.84	1063.233	650.803
FEAT0314	209.731	48.274	588.304	982.69	767.629	672.733	746.714	647.167	482.53	619.254	560.306	1290.807	1355.408	1121.715	1232.839	330.621	806.277	287.588	427.94	1.96	1431.559	1021.821	216.535	1653.476	289.364	433.351	1405.206	790.289	180.5	1195.259	428.089	836.826	1410.927	772.554	538.425	1619.51	1428.746	160.296	1502.177	775.563	1376.953	119.403	623.85	1524.186	942.207	145.22	146.378	1371.596	1286.074	1399.645	115.514	1580.107	716.44	836.201	841.614	627.842	643.694	136.638	148.943	1375.627	1049.508	1309.002	435.569	545.23	1586.594	327.156	584.787	1562.775	1223.737	1549.333	787.454	603.805	1214.671	51.13	497.719	566.065	275.908	1423.078	1068.866	37.095	47.201	788.899	27.257	509.486	1035.371	800.938	81.594	183.112	313.812	142.909	1089.806	478.648	43.474	1140.816	622.511	587.509	892.848	1229.186	278.928	782.173
FEAT0315	1197.827	689.292	775.871	1870.179	1922.586	588.212	341.201	932.709	1075.289	1709.055	1358.798	332.573	844.595	1440.013	880.686	1338.091	1661.583	1245.429	793.223	1038.996	1015.71	1312.719	1749.031	884.076	1171.281	1447.856	719.55	1407.011	847.155	1648.398	634.265	1819.217	1308.817	1350.68	1098.506	1688.697	1873.018	1871.975	1068.402	1048.374	1580.471	403.432	1386.728	596.193	1462.589	1715.878	1113.756	1317.289	961.753	1723.802	1622.735	1436.522	201.902	1383.968	1800.878	1776.152	464.091	1215.645	2096.258	1757.79	1384.187	1240.78	1605.92	1591.386	2786.25	993.106	1586.649	1249.317	1639.795	822.983	1759.814	798.106	1066.837	779.742	2503.273	1274.019	923.26	1197.203	1102.39	1140.708	1009.586	1588.015	569.955	1522.857	1646.914	1508.639	1400.128	1323.78	2269.373	815.091	1732.323	2133.503	671.173	1061.29	1754.915	1378.254	1147.311	486.279	399.734	1166.215
FEAT0316	339.784	455.008	621.956	526.696	276.535	521.373	505.365	589.394	439.863	576.783	534.488	503.678	888.543	421.001	841.474	547.537	350.307	444.804	150.545	600.241	320.236	499.49	275.395	637.932	648.908	444.67	747.073	725.761	195.401	581.978	666.507	342.705	248.398	494.336	624.633	570.601	287.822	797.126	699.236	261.476	259.632	581.813	831.638	714.362	250.434	512.921	396.264	804.957	612.469	17.587	323.475	616.33	386.41	613.04	587.881	537.164	644.404	792.033	488.234	645.907	341.983	886.976	471.437	541.189	564.904	401.351	697.356	621.807	562.135	354.433	318.481	377.873	625.529	985.923	542.361	690.011	528.808	348.616	581.897	371.545	689.479	496.949	513.984	554.533	205.545	532.483	487.513	182.259	326.685	483.4	508.816	915.163	643.089	939.472	311.547	553.334	418	689.738	257.988	290.477
FEAT0317	2140.951	2683.819	1665.039	2379.385	1474.686	2712.243	2538.345	1521.529	1616.23	1683.443	1595.971	2563.864	1326.014	2171.385	2228.375	2272.079	2361.814	1523.446	2006.382	1997.352	2365.234	1422.081	2225.865	1933.273	1866.457	2607.016	1250.046	1555.188	2464.724	1914.101	2544.309	2560.101	1627.795	2130.456	2312.022	662.657	2624.195	1293.906	1627.656	1859.084	1482.288	731.455	2470.606	2214.096	1797.177	2811.015	2718.302	2264.292	1511.433	1387	1020.554	1603.093	1663.009	1623.747	2256.61	2196.49	1892.371	1575.242	2132.68	2183.517	1892.092	2203.463	1057.345	936.337	1698.33	1276.261	3062.068	2418.316	1528.854	1357.147	1666.418	1109.689	1914.255	1949.72	2236.805	2651.674	1919.799	1851.959	2207.201	834.546	1087.528	1756.069	1761.258	1987.227	2441.921	2721.365	1457.541	1525.555	52.941	1391.853	1745.808	1221.906	1214.287	1662.045	1787.456	2892.832	2130.947	1954.538	1769.12	1708.478
FEAT0318	1128.459	560.596	758.633	872.559	332.428	973.909	879.037	309.238	789.274	636.106	1071.594	882.746	908.147	276.18	1234.55	223.665	1150.017	825.31	1204.6	520.616	1461.124	1433.76	781.349	656.971	859.072	396.503	688.345	403.393	841.844	909.864	306.366	387.972	972.017	675.546	488.709	725.973	898.798	1063.945	967.476	1006.35	889.427	326.556	962.758	881.303	846.525	1336.611	617.354	853.935	531.245	883.201	1531.125	944.666	790.934	1035.486	627.227	1245.446	699.735	799.739	444.005	1346.949	674.545	976.761	718.589	544.312	578.513	1234.946	860.259	961.062	748.642	681.843	841.042	763.984	1539.707	1066.741	779.541	844.99	758.485	878.688	635.892	717.109	759.243	611.814	753.176	884.349	1322.378	833.396	536.943	527.458	505.87	843.259	1068.322	963.531	843.304	801.045	924.159	250.053	928.708	855.74	885.174	420.613
FEAT0319	833.563	1520.34	1467.251	677.644	1413.593	1589.981	370.288	623.207	1354.351	1008.726	1439.969	1656.435	2492.992	811.309	1334.489	1685.463	1153.105	1527.385	1834.624	68.049	502.048	1352.465	1487.175	862.955	879.143	1815.555	776.309	1775.623	1155.798	1479.792	751.089	1260.473	646.486	869.406	1090.028	1861.45	978.305	1671.617	687.225	777.764	1055.128	1587.414	569.571	920.722	1114.854	1522.205	1112.079	1158.411	1065.171	714.59	651.481	1677.168	1260.799	1113.793	633.228	54.986	1081.046	1857.541	654.443	1152.985	1888.747	1482.566	2036.733	1489.508	1401.601	1106.903	653.811	1594.896	1607.873	1542.337	1569.022	939.481	556.038	935.896	1366.563	1734.876	812.01	1413.569	1086.825	1558.875	1438.764	1495.093	792.834	1931.465	743.628	1751.033	2286.811	694.606	1183.557	717.102	1623.883	887.757	1209.187	472.326	416.602	1128.577	573.475	669.327	1637.939	487.832
FEAT0320	294.967	539.076	1236.12	1546.371	1396.382	763.396	1218.807	743.21	512.78	812.087	957.465	1149.776	1076.455	1520.161	1011.479	661.007	801.053	650.534	195.486	805.195	1649.479	758.405	463.538	966.668	1298.76	1659.746	1246.027	1055.748	1284.789	1241.146	1318.689	570.577	1740.966	993.682	736.658	1272.113	676.825	1081.858	1321.672	566.578	581.423	1024.362	1417.942	827.421	804.527	229.958	1023.713	320.212	563.772	1046.619	880.38	285.937	1621.549	350.759	1254.41	1640.243	1290.243	1318.769	542.984	827.701	491.062	669.658	997.528	1373.669	1028.656	1016.506	919.608	1317.947	1107.716	260.956	1435.63	570.01	1005.65	868.234	811.013	772.167	1191.194	1154.632	1159.892	943.996	1122.673	1043.733	1576.132	413.903	1388.176	871.398	964.748	1971.998	476.459	1146.734	734.901	1507.716	887.072	1632.55	967.814	840.475	1341.017	61.982	1209.652	361.851
FEAT0321	1155.506	1776.557	667.894	1724.763	1593.159	1309.91	1297.888	1239.699	968.123	1196.406	1284.782	1122.551	1160.412	440.214	1097.359	1020.29	798.384	1107.491	1285.572	1354.798	2254.236	1288.953	1223.684	1144.6	1104.749	1250.382	839.927	923.289	1309.763	1174.184	1065.215	1173.054	1135.517	903.297	1032.238	1358.895	1267.224	1054.965	1561.567	1906.023	1747.132	1074.364	1834.403	1102.014	744.975	1119.255	715.763	1515.413	766.924	951.017	1663.811	1605.764	399.832	1304.528	917.724	1019.647	984.62	1239.936	1210.211	1309.197	1719.168	1702.059	1202.367	1670.977	1527.963	1761.221	1497.8	1480.879	858.721	1084.749	1053.77	1620.609	1169.782	488.987	1528.635	1296.458	1370.636	1700.421	826.559	167.539	1180.744	973.869	817.349	1225.488	943.038	933.998	1579.169	1479.649	285.242	941.4	996.152	1295.673	1686.023	765.336	923.333	1069.876	1255.625	1772.273	1154.643	1357.405
FEAT0322	499.863	3097.958	2356.102	1928.684	1938.146	2685.704	2040.309	1356.312	1139.605	2425	313.689	750.968	1753.177	1207.848	2726.359	555.321	1697.43	981.039	2191.246	2567.214	270.869	1372.683	1725.853	641.207	1354.705	3197.217	664.468	1458.719	687.761	2107.583	1517.998	2134.355	2502.016	2716.164	400.736	531.228	512.254	1388.13	2946.638	1149.001	2070.853	1127.158	3182.196	143.032	784.636	2358.304	180.506	751.194	2319.914	960.675	965.662	2153.263	514.07	2841.031	2735.436	1295.608	1573.712	1808.706	1012.469	708.435	729.137	3062.104	544.633	2949.004	2155.048	1444.494	617.496	133.927	2798.1	1501.812	1420.467	550.305	1376.567	2408.036	2674.365	2028.806	1822.95	1373.422	1238.346	1728.152	522.317	2564.391	1276.552	1069.531	424.872	2426.303	2831.855	337.699	530.807	3126.748	1708.711	16.147	59.428	718.49	1771.821	1244.494	1697.352	2894.473	2995.261	1157.654
FEAT0323	3523.268	1025.877	950.931	3185.815	2536.722	3850.394	941.904	859.432	2723.934	2855.974	2668.732	1331.618	3078.924	1924.639	907.972	3917.01	2263.602	962.667	2573.065	952.214	2009.411	1214.228	2540.519	2212.084	2909.062	1974.47	2097.108	2681.153	1895.448	1478.815	3118.456	1992.721	2418.119	1788.103	2900.118	2357.937	967.673	1767.555	2259.998	684.334	2075.791	654.908	1551.872	2293.498	1534.088	2939.065	1076.055	944.594	1635.957	2395.186	1509.18	2755.154	2955.622	1902.13	2834.678	1476.281	2701.864	1812.68	637.364	1796.749	1789.858	766.182	2480.523	2087.208	1843.421	1415.366	2792.526	1606.079	1250.537	2442.469	2868.458	2874.781	843.734	1631.047	1377.12	1327.333	2316.053	2890.444	2938.281	2491.599	865.2	1794.987	3748.169	4114.662	1990.908	1922.379	2390.711	2004.792	1177.819	2161.983	1916.996	2685.944	1499.831	1511.17	3434.39	978.221	4116.887	2499.146	1754.746	3570.228
FEAT0324	2036.644	2487.588	2464.291	2161.224	1987.837	1273.357	2580.291	2421.11	1944.629	2018.017	2535.936	1267.406	2244.277	2261.971	2377.953	2739.307	3125.034	2419.618	2506.206	2453.438	2350.64	2850.776	2506.268	3509.725	2283.828	2746.13	2273.896	2311.364	2513.668	2228.487	3873.124	2979.285	2269.647	61.532	2340.066	2061.452	2839.815	2530.914	2898.292	1969.34	3410.093	3275.948	1951.629	2450.402	2294.792	2303.281	3373.591	2916.689	2590.781	2511.757	2553.147	2312.333	1315.698	1448.851	2181.766	2608.593	2109.194	2162.302	2992.271	2962.751	2260.592	2796.321	1529.188	2238.941	2215.345	1670.387	2701.044	1511.726	2342.016	2224.33	1039.916	1925.976	1861.977	1967.139	1735.545	3504.759	2533.974	782.626	2813.827	2755.611	2775.805	2146.61	2458.15	2582.874	2283.345	1749.112	2728.729	2587.491	1512.098	2401.21	3655.046	1690.239	3040.943	2082.283	1672.043	2950.926	2523.449	3509.568	2657.502	2370.355
FEAT0325	1670.45	649.76	1015.464	787.635	1283.537	1716.985	1027.079	987.327	1290.331	1096.205	1336.541	372.872	1270.713	676.095	1610.92	1282.561	1619.569	485.828	1179.738	667.933	435.46	698.231	1242.861	1347.96	783.365	1294.779	847.223	508.713	1568.117	1953.967	1342.077	1776.167	1356.26	567.067	577.314	893.656	1212.061	874.781	1110.866	1473.761	1493.54	1511.632	1895.525	1018.095	1088.854	1504.117	1038.955	1122.621	876.224	1594.663	459.199	1122.075	1358.154	1132.447	1628.257	1186.755	1842.93	1199.893	1729.581	1741.542	805.497	1914.655	991.085	1077.48	697.599	1414.69	946.923	2264.202	1645.83	1360.595	2120.776	876.201	1380.3	1618.261	853.81	716.701	1001.196	1142.761	1790.222	1485.104	1105.076	1021.865	861.76	1387.215	963.604	665.416	1342.496	1638.642	861.332	1765.166	2056.7	1141.874	1302.2	562.274	1147.407	895.22	1249.696	1258.25	907.975	1637.219
FEAT0326	984.339	927.897	1228.216	1049.543	1353.88	1103.938	728.604	1081.486	1207.108	1307.203	1385.872	915.675	987.636	1253.398	1957.185	422.688	1378.286	1333.827	1584.368	936.123	945.292	1363.27	1528.637	1569.787	1114.109	1230.691	1504.239	948.1	1320.157	1353.648	1462.39	971.444	572.689	883.876	1009.892	908.638	1311.99	1370.65	885.546	1178.216	1026.551	1534.269	1016.758	936.359	2021.761	980.849	825.682	952.793	1114.236	1149.063	1878.096	1387.871	1128.246	706.603	1108.93	1457.057	1455.186	1662.633	993.974	1295.718	822.996	1122.167	730.928	1565.217	1196.506	1758.912	1255.256	864.017	1526.787	1452.577	1657.512	1131.186	1508.116	750.406	949.777	1161.202	697.56	1485.236	1140.217	1744.134	1382.669	1197.205	1278.736	1842.277	1815.552	1724.056	576.047	1244.791	1015.865	1294.303	1524.114	393.939	1079.187	654.271	1217.109	1326.504	1686.149	1401.712	825.981	945.761
FEAT0327	1556.318	749.539	1507.474	1885.523	1096.992	2390.2	2291.027	1305.002	463.374	1309.419	2367.165	857.009	2121.386	2023.797	1129.865	420.508	1671.432	2066.141	1647.811	431.483	498.026	309.386	2349.796	646.95	947.792	1926.077	446.117	562.51	1679.525	674.902	648.013	1947.032	673.719	51.987	1068.956	1266.752	1253.928	277.345	1422.166	78.713	1854.238	821.037	220.673	1166.679	2009.781	1815.207	539.065	592.446	969.209	265.797	2198.824	1737.146	2409.254	1910.694	2276.728	2044.801	2178.906	2060.877	2373.541	1957.542	1337.611	1281.128	1797.324	1329.432	1223.18	1790.63	2116.606	1248.461	2406.007	371.751	1841.319	656.085	195.732	1440.619	1635.111	1536.062	213.915	896.123	1380.603	633.218	1581.733	1192.864	931.128	1499.387	968.889	2126.884	403.624	2360.912	1837.732	651.014	1750.822	835.351	2131.376	1171.797	1229.49	1771.528	1701.763	779.083	1446.764	1265.8
FEAT0328	1951.496	2753.045	886.044	713.562	2178.844	185.214	2308.759	1998.37	849.992	2704.993	44.876	1445.095	2448.872	1940.991	2316.143	1113.686	260.524	1088.346	470.917	471.86	2113.153	1165.013	2179.361	368.465	34.486	98.414	744.761	1014.813	320.19	1115.612	1387.202	973.052	99.592	660.496	2287.315	2374.775	825.274	2019.313	599.345	14.888	239.692	365.74	2534.902	1925.364	1019.734	651.856	1952.886	547.417	2199.672	849.637	2035.904	1040.336	335.897	928.488	1065.783	1913.729	1485.074	1136.156	101.508	1609.781	638.004	2074.849	2237.114	2336.115	1595.066	453.311	11.193	629.42	2693.926	1525.184	2009.092	2092.484	345.56	1400.359	521.062	2416.202	1102.594	1330.443	1493.174	913.785	1084.273	201.883	1232.513	367.782	2758.094	518.028	2550.976	2201.89	1198.793	1781.895	1506.431	2151.374	1542.34	593.035	1910.26	2835.309	69.308	158.669	2162.102	38.095
